isotope,distance_cm,counts_free,mean_cps_free_model,counts_Al,mean_cps_Al_model,counts_Cu,mean_cps_Cu_model,counts_Pb,mean_cps_Pb_model
Co60,20.0,2859,97.7519369009645,2778,92.43769613672139,2374,78.676461793219,1781,60.936813019154464
Co60,20.0,2887,97.05056612489312,2821,93.23623864584462,2505,82.74048909249113,1865,62.587083654865005
Co60,20.0,2853,94.72390489940963,2749,93.20912162538208,2557,85.07920174883208,1807,61.76226657192984
Co60,20.0,2862,95.75189693880102,2661,92.66458432478957,2402,81.47507505923015,1867,63.34433743676286
Co60,20.0,2979,97.43605487124591,2736,91.97279484517195,2390,81.15762464642157,1865,62.29914549019964
Co60,20.0,2801,93.98489256857975,2882,94.21301205105016,2455,78.75585208563132,1898,60.54314815829715
Co60,20.0,2812,93.85293494032051,2733,93.08005376785121,2503,82.35760029874982,1837,61.57121512024909
Co60,20.0,2916,96.37298638157574,2778,93.34841573133714,2583,84.41193398291296,1803,60.60746874466578
Co60,20.0,2817,94.35076543427967,2763,91.28809426124758,2344,80.00252943459509,1708,60.53433686611629
Co60,20.0,2748,91.59244180434328,2945,93.708956911698,2499,82.66811529232888,1889,61.87376785955579
Co60,20.0,2837,93.35067576007103,2845,96.98643094238714,2525,84.48935286950832,1907,61.194008936809766
Co60,20.0,2848,94.87267589997523,2881,95.67433827053183,2496,82.07105734592878,1868,61.537664808147944
Co60,20.0,2888,94.70858619455726,2844,94.2745910536649,2525,80.8849749374772,1859,61.46605069836569
Co60,20.0,2868,96.01385767894071,2612,88.90946605716714,2406,82.97383981497975,1775,61.33074975992104
Co60,20.0,2860,97.35959103443729,2854,96.6301943501974,2348,81.98713815831309,1867,61.93152220310956
Co60,20.0,2824,95.16353117974101,2776,92.10339611666946,2436,82.32462423313888,1817,61.56645209425019
Co60,20.0,2786,96.90523424423712,2707,88.34570008847543,2351,80.92601451122408,1784,60.14484827069652
Co60,20.0,2629,88.45927650652631,2770,92.18371088536504,2582,84.72858695052876,1791,61.40669351389423
Co60,20.0,2800,92.40268399647579,2705,89.16787511826813,2462,79.78780860407541,1833,61.97628637856821
Co60,20.0,2777,91.69973332111473,2784,91.90648293162845,2441,80.1864327413062,1840,60.61419481596471
Co60,20.0,2979,97.00914620774473,2905,97.01174517682229,2357,79.3808814606984,1811,58.70766435075529
Co60,20.0,2919,95.41664495786732,2864,93.93640643516063,2454,80.46907373457361,1860,60.18814055795017
Co60,20.0,2883,97.0258968238889,2834,93.99286920753183,2498,83.62116961801023,1932,63.21402668711276
Co60,20.0,2798,92.63718333589517,2793,94.66364261344779,2542,82.7773351189214,1824,59.80556193503183
Co60,20.0,2876,96.75353525878701,2749,92.91916501615097,2414,80.24771674540825,1875,63.37354224321524
Co60,20.0,2872,95.41559856825744,2752,95.05878828700011,2456,79.13147021716608,1817,62.32418858442649
Co60,20.0,2897,95.51524188303351,2715,88.93556131471888,2458,82.93395372232443,1807,61.20352121702917
Co60,20.0,2944,97.670152895399,2921,96.15039692682221,2482,83.49006682335747,1834,63.410213233204466
Co60,20.0,2786,95.52075332568255,2869,94.42052492806573,2379,80.5363799374844,1886,62.6893365310899
Co60,20.0,2857,95.17909519034609,2834,94.21808653934201,2341,79.3314825522996,1862,62.87144272860466
Co60,20.0,2958,98.19169552658309,2601,87.55597717032424,2588,85.37798759755155,1742,59.857699724570985
Co60,20.0,2895,95.48740619466041,2763,90.75808253120053,2583,85.5363359601181,1824,61.02089068750013
Co60,20.0,2748,94.18670877493854,2830,93.91669775794495,2485,82.61371228019405,1814,59.90869564082509
Co60,20.0,2880,94.99459135793259,2722,91.71403652880537,2537,85.21635452777079,1848,61.72775073705082
Co60,20.0,2862,96.1312649605142,2795,96.93890252435585,2435,80.33078574138725,1910,62.53496252025594
Co60,20.0,2855,96.52759540263337,2794,92.70458405290593,2411,81.13855436448517,1777,60.81744434761968
Co60,20.0,2699,92.40500209278707,2667,89.30910502857098,2449,80.92340933807732,1922,63.425032211743385
Co60,20.0,2860,94.82575221336651,2697,90.38676405154584,2396,81.7249273502948,1756,59.83427955170608
Co60,20.0,3068,99.87137615256485,2844,95.61208972047234,2431,80.72322846708084,1821,61.1174425512899
Co60,20.0,2835,94.83356105691266,2695,92.83890500747586,2549,83.19160103254514,1883,62.853836330884874
Co60,20.0,2847,96.10571626862045,2757,94.25247738073749,2503,83.06160248506265,1758,57.90499768461942
Co60,20.0,2795,93.48139845772127,2746,92.12183085462782,2498,83.81745914801999,1831,61.27700642965438
Co60,20.0,2892,95.95814823191712,2868,93.92055178396194,2537,83.07695819276955,1861,62.376606918756636
Co60,20.0,2956,100.1129781210055,2859,94.9517377784401,2516,82.51920148629048,1772,60.26551395492993
Co60,20.0,2783,94.74910513892837,2688,91.24163493730596,2462,82.00906641513873,1796,60.3313714752082
Co60,20.0,2745,95.04234286191635,2724,90.43853765187777,2605,82.54006533285471,1802,62.28087271816634
Co60,20.0,2884,95.39439525260133,2671,90.0770090667866,2396,82.07677008763827,1794,60.92174452781741
Co60,20.0,2821,97.20008498679395,2677,88.39296432952503,2439,81.68315262862694,1714,57.817756501603505
Co60,20.0,2924,98.44293919744254,2791,94.46090588309826,2521,83.17406582365705,1808,60.36249545529825
Co60,20.0,2814,94.58791144013009,2836,92.22345954268245,2427,81.31040815379389,1736,59.33226803479396
Co60,20.0,2920,97.74684792232937,2790,91.08436699018675,2411,80.76180976747943,1834,61.543552139738225
Co60,20.0,2717,92.82725419207279,2848,96.57272347219966,2445,81.87781819690753,1919,63.56612144796699
Co60,20.0,2851,94.76727974534685,2661,90.29092590613733,2508,82.15589322820497,1794,60.82393144732077
Co60,20.0,2981,98.09711701254396,2809,93.69042599198337,2452,81.25500102740939,1746,59.09180884535502
Co60,20.0,2763,90.85982507486206,2801,92.93392416004411,2382,82.03619378428681,1789,59.42241128669177
Co60,20.0,2862,97.1563680946446,2859,93.11776787984688,2529,82.66638893307416,1897,62.133795332832264
Co60,20.0,2728,92.14236255039793,2768,93.6330962957485,2576,86.2152999372925,1806,62.65967354653145
Co60,20.0,2807,95.1603209372995,2690,90.17166207283393,2623,84.24256850560131,1803,61.76473101028319
Co60,20.0,3031,100.18318719223578,2727,89.76443513482967,2449,82.87517679533721,1769,60.74133570692898
Co60,20.0,2945,99.61207721551834,2832,93.0061186436309,2486,79.72722136976472,1853,60.51029873908079
Co60,20.0,2810,92.7819414304974,2783,92.38228409998037,2347,78.55326734982285,1864,61.079036593166464
Co60,20.0,2696,91.5286965907783,2833,91.6188018998372,2549,83.0346568592498,1946,61.349633642962985
Co60,20.0,2814,93.88190294348455,2738,92.60477180006728,2453,82.73048169389364,1891,61.28308242137889
Co60,20.0,2995,96.00074106762109,2710,91.19632709581946,2409,82.54715387794081,1954,63.74410214459767
Co60,20.0,2972,97.68365412218695,2820,90.24971745361596,2551,84.16988492226285,1920,62.094781422376215
Co60,20.0,2851,95.16469322975381,2763,92.67557019195134,2428,82.58115049709322,1877,62.533995498927105
Co60,20.0,2995,97.86962916049778,2703,92.67234752380297,2516,84.52233727122595,1899,62.32251464005167
Co60,20.0,2941,97.09953816276742,2739,92.5168339504035,2502,81.98531208280008,1789,61.399836636423046
Co60,20.0,2858,95.95415043841652,2769,93.09101768217619,2525,84.13847472372852,1792,60.82664652667136
Co60,20.0,2904,97.24005840650457,2950,96.73480741310266,2484,83.17532521997305,1838,62.33777843101126
Co60,20.0,2704,90.45840230512557,2776,93.3223328987156,2403,81.55541679515942,1851,59.36231829732077
Co60,20.0,2730,93.39196847677154,2860,94.14629846644368,2413,80.38908806011824,1808,60.79791196192605
Co60,20.0,2767,93.68166273503505,2759,93.72541266633644,2514,84.58703961809618,1836,60.46967432469256
Co60,20.0,2866,95.62405653942052,2830,92.95582912100907,2541,82.6690441597552,1857,61.04295224746758
Co60,20.0,2869,96.4955811769995,2712,91.7936498540753,2357,78.94011664367642,1905,61.601574818988716
Co60,20.0,2634,90.3299269795733,2677,92.8161186107396,2354,80.3005176309926,1730,59.578680950149185
Co60,20.0,2769,95.40739117123495,2834,95.85898283562169,2562,82.72775118919215,1882,60.72510492350016
Co60,20.0,2764,92.76494292594062,2730,90.77970764672183,2390,80.58023933963233,1890,61.65335033673809
Co60,20.0,2790,92.76380898162158,2799,93.92490093292656,2394,81.53256993762318,1920,60.86901112478334
Co60,20.0,2868,94.10022711020495,2827,93.59441603346842,2439,84.45454303842229,1825,61.61310062330042
Co60,20.0,2799,92.81722041414581,2746,92.13391652960483,2404,81.10025026550976,1817,60.147783185452305
Co60,20.0,2873,97.45443875885832,2810,91.9907214365579,2513,84.66775046211721,1803,59.65876712089279
Co60,20.0,2738,93.37102175357914,2692,92.57669120661659,2400,82.2342958022664,1900,60.75593929954938
Co60,20.0,2946,95.71893050926165,2904,96.62627434228918,2445,80.1982003286781,1788,59.203716321284915
Co60,20.0,2785,91.55142374024766,2766,92.57474132567427,2462,82.12779144807575,1919,61.68125683884111
Co60,20.0,2872,96.55892956453424,2891,94.2805351634834,2594,84.84962157912862,1844,61.89570564516625
Co60,20.0,2955,98.75540643310926,2707,90.9402904143962,2507,83.34158307927183,1777,60.1145791565889
Co60,20.0,2879,91.6272140889686,2780,92.80347040308304,2533,85.71246236721423,1781,61.297228570104124
Co60,20.0,2922,97.16068579163331,2857,94.01752645640423,2494,83.90479758641239,1777,61.95760373912843
Co60,20.0,2880,94.21376151376185,2723,91.31259046400884,2508,81.47766104569925,1901,62.14543246674609
Co60,20.0,2772,94.37001507078242,2711,90.20336846758548,2309,81.16313545775697,1815,60.26888260283513
Co60,20.0,2899,93.35382858745582,2875,97.14495047106813,2404,81.11163526838827,1852,61.468140704279065
Co60,20.0,2841,94.10631053867154,2753,90.59049956422115,2447,83.19281812112146,1899,62.80238653217576
Co60,20.0,3036,102.09212765265221,2666,90.5440154193159,2566,85.83933975468788,1809,60.06800585428048
Co60,20.0,2748,90.35356314592327,2788,93.06694922513307,2557,85.31633484908572,1858,61.465103813460395
Co60,20.0,2575,88.91511882889375,2807,91.62508864373031,2510,82.2897131614032,1788,59.29153697627202
Co60,20.0,2906,94.82209848080475,2740,91.73626105353769,2599,86.29964246766588,1755,59.269238323397325
Co60,20.0,2812,93.242398149205,2739,92.43562483408074,2442,80.09776017306594,1704,57.527397766687265
Co60,20.0,2936,94.94982436163438,2752,91.49586829200909,2528,83.98870261395169,1750,60.510438390613075
Co60,20.0,2859,94.7652287157795,2844,93.86602016474639,2422,80.34324871694979,1827,61.275233404716644
Co60,20.0,2920,96.68727553870336,2779,93.61625847423053,2504,82.60100791441445,1798,61.387076892649546
Co60,20.0,2764,91.54043420798936,2754,92.68726204964332,2399,81.52224355467945,1810,60.64517012138584
Co60,20.0,3014,97.95012687005591,2781,92.51333351720871,2467,84.37548462226401,1838,60.54457423504245
Co60,20.0,2816,94.74466854676518,2755,93.48986696175791,2444,82.00063560634035,1851,61.110225968199664
Co60,20.0,2897,94.85906095101373,2875,93.53709726962536,2516,84.38757545795883,1795,60.06461358155628
Co60,20.0,2775,94.45392781739312,2651,88.86523876506315,2462,84.03605439403066,1859,61.276761340711104
Co60,20.0,2801,93.34579767178269,2929,96.63194895565368,2461,82.04051778902685,1844,60.543489933210815
Co60,20.0,2869,95.85794662759577,2793,93.68718615483535,2500,81.28613448215822,1759,61.320974301789015
Co60,20.0,2866,97.22787403765841,2784,92.52907600622669,2437,82.27140828519427,1901,61.61177023268032
Co60,20.0,2798,94.33090382170302,2770,92.46500935169277,2541,81.34329393366619,1751,59.83217697559574
Co60,20.0,2888,99.0801673216597,2733,92.25367091292556,2436,81.35340674131812,1835,61.46366138982845
Co60,20.0,2866,95.89054740959693,2804,93.58183600684025,2620,84.29657598925955,1774,59.09453027121483
Co60,20.0,2832,95.5482287533311,2607,90.61691555777857,2459,83.17007837317723,1657,57.50826379817346
Co60,20.0,2990,96.79514850476548,2585,88.93241776427348,2463,82.33240362845581,1824,61.70838689236213
Co60,20.0,2751,89.61809854029569,2861,94.85479622457584,2588,85.73732622619899,1882,61.537782501882496
Co60,20.0,2734,91.48317281021468,2710,90.42144292467067,2412,78.80784849023524,1827,62.1190892604758
Co60,20.0,2853,95.36966322208379,2945,97.81465646246969,2543,82.63874093088401,1818,59.67788095767076
Co60,20.0,2828,94.79366144567346,2864,91.06028481571559,2484,83.66578776399965,1843,60.66222735748144
Co60,20.0,2818,94.70269267497152,2754,91.85757898329044,2426,81.12991534097435,1817,59.831756624955
Co60,20.0,2825,93.24704133640243,2818,93.4497381038177,2490,83.19723902962724,1737,60.491721574551825
Co60,20.0,2938,97.71486834844382,2657,89.65991375853248,2474,81.45641380545405,1764,59.34069562271553
Co60,20.0,2707,93.58244379604874,2801,94.60770724466724,2553,83.17127676385675,1868,61.49314654067853
Co60,20.0,2834,95.34761074758931,2811,92.26752632532734,2427,81.1353358093557,1827,62.12950720144775
Co60,20.0,2839,96.69814992065258,2813,93.44138936388332,2363,78.39420412735112,1827,60.63073303438745
Co60,20.0,2762,93.52872862626747,2762,93.0644432655213,2318,78.44496564749707,1778,61.07972398611517
Co60,20.0,2799,95.909478946874,2890,94.57248377444158,2540,82.82150444052414,1818,60.00647728604694
Co60,20.0,2836,93.81733039853289,2782,93.07559902932438,2434,80.20799892158031,1788,61.18782925956094
Co60,20.0,2614,89.6637664380675,2994,97.4770389407085,2360,81.00216277361332,1806,61.2648405362975
Co60,20.0,2914,93.45587194455105,2753,89.8668743461601,2452,82.85313232152382,1780,60.36568430292478
Co60,20.0,2979,97.43012613306345,2875,95.06946078167731,2331,82.01369809826102,1908,62.06348225863023
Co60,20.0,2794,93.4962233115947,2883,92.8708589842423,2462,82.73684150589133,1741,58.62207138470413
Co60,20.0,2897,97.82465812128477,2781,95.07620888271687,2537,82.43883400869473,1807,60.42709057893079
Co60,20.0,2921,95.51003955911284,2741,91.77473382554727,2455,81.61140972660428,1785,61.63677187763393
Co60,30.0,1609,53.88521930515549,1598,53.10863185624536,1404,48.06453578907898,1137,39.050304825850844
Co60,30.0,1643,54.483005352212075,1562,52.73518569093686,1405,46.37783166981288,1183,38.593788022324986
Co60,30.0,1530,52.75331700067965,1560,51.320849843264966,1394,47.754709301951266,1187,38.44355150483142
Co60,30.0,1663,54.628318918150285,1505,52.97624054569784,1434,47.28277891308895,1245,38.645481853900485
Co60,30.0,1589,52.1388103935673,1549,52.7246986724678,1440,48.01470052172482,1097,37.91558456090177
Co60,30.0,1604,52.74400110190597,1591,52.00006264504131,1353,45.864775582812825,1133,37.57851621743003
Co60,30.0,1653,53.11926563560547,1603,52.81581049684293,1466,48.211455209631374,1112,38.19364782685061
Co60,30.0,1632,53.15541545752893,1496,51.557973626489336,1435,47.26075523271433,1182,38.81928535506266
Co60,30.0,1615,51.945464782877536,1551,53.19003701746635,1393,48.28174979405679,1191,37.8829498024066
Co60,30.0,1562,52.29313961351743,1713,54.33994230107459,1411,47.97279741202007,1133,38.5512693769558
Co60,30.0,1612,54.72651459126824,1612,53.263517399699126,1433,47.21930641009631,1167,38.59015189367329
Co60,30.0,1595,54.125192643721405,1557,51.89104066139905,1389,47.17053291708142,1130,38.06804095861102
Co60,30.0,1606,52.156371220563365,1552,54.218607482052306,1505,47.839387174215226,1169,37.69318728609771
Co60,30.0,1588,54.3548487261152,1616,53.340966291666135,1482,48.1185185502094,1143,37.04393678251019
Co60,30.0,1605,53.1173728129831,1591,53.35903507008318,1387,47.379059143727474,1137,38.4992764777364
Co60,30.0,1594,54.77527833913522,1553,51.94775667753271,1454,47.65174810204373,1169,38.173800928477036
Co60,30.0,1574,53.68958612203942,1625,53.67445569120297,1439,46.38328861539892,1133,37.936705465879534
Co60,30.0,1613,53.85655651907037,1545,51.25864516077101,1449,47.478246992803506,1169,38.99140590547729
Co60,30.0,1617,51.71661995838532,1659,52.22321957973516,1398,48.249365531995764,1130,39.41031754296283
Co60,30.0,1609,54.815294101769865,1554,52.170816172942224,1416,47.1329724626009,1152,39.14254335989014
Co60,30.0,1583,53.81359383473926,1576,51.419462678965445,1385,48.380497169625684,1140,38.36913626580839
Co60,30.0,1537,52.29626725976333,1583,53.09416596740051,1410,47.596883462335654,1169,38.36463764256996
Co60,30.0,1631,53.14246111378015,1545,52.25357651348327,1436,48.21851531220304,1147,38.54780409487275
Co60,30.0,1693,54.28860257054054,1650,52.40878704974541,1451,47.160623656667454,1080,38.55576319813696
Co60,30.0,1689,55.72170532620377,1713,53.59924865741152,1466,48.26545588563714,1145,38.29282712495632
Co60,30.0,1607,53.54393417263097,1557,51.97101902695579,1453,46.79728916458509,1156,38.4906088901577
Co60,30.0,1597,51.9683115379067,1589,53.12933068525696,1438,47.780604913638214,1121,37.63762136949789
Co60,30.0,1646,53.09741680402121,1587,52.050439136395546,1426,46.42286114766034,1182,38.93228889312725
Co60,30.0,1567,54.00527794114783,1595,52.8204795556046,1423,46.68363768441169,1093,38.09342958319344
Co60,30.0,1623,53.978921045507526,1620,52.46536478846879,1446,46.756496804465584,1086,36.49417925382181
Co60,30.0,1650,56.08855107705323,1563,52.14901935274184,1508,47.44509136105036,1104,38.01296499054584
Co60,30.0,1620,53.819518124895275,1511,50.54899051672321,1366,46.50735927510938,1162,37.84448639450352
Co60,30.0,1624,54.760638697622554,1524,52.03822350821111,1421,47.920620541202254,1125,38.09617026219629
Co60,30.0,1594,53.17502785532367,1638,52.267536733212296,1426,48.43201489568698,1055,37.65703973560289
Co60,30.0,1619,53.921189221471074,1545,53.049749808330155,1468,48.78669565927013,1128,37.87414849684372
Co60,30.0,1631,54.49970387900259,1531,52.963348230631254,1417,47.199224268694906,1167,38.49386517973185
Co60,30.0,1544,54.51490104975248,1601,54.72780026879268,1404,48.388224252035016,1123,38.75063219652523
