isotope,distance_cm,counts_free,counts_Al,counts_Cu,counts_Pb,Al_ratio,Cu_ratio,Pb_ratio
Co60,20.0,2895,2763,2583,1824,0.9544041450777202,0.8922279792746114,0.6300518134715026
Co60,20.0,2748,2830,2485,1814,1.029839883551674,0.9042940320232896,0.6601164483260553
Co60,20.0,2880,2722,2537,1848,0.9451388888888889,0.8809027777777778,0.6416666666666667
Co60,20.0,2862,2795,2435,1910,0.9765897973445143,0.8508036338225018,0.6673654786862334
Co60,20.0,2855,2794,2411,1777,0.9786339754816112,0.8444833625218914,0.6224168126094571
Co60,20.0,2699,2667,2449,1922,0.9881437569470174,0.9073731011485735,0.7121155983697666
Co60,20.0,2860,2697,2396,1756,0.943006993006993,0.8377622377622378,0.6139860139860139
Co60,20.0,3068,2844,2431,1821,0.9269882659713168,0.7923728813559322,0.5935462842242504
Co60,20.0,2835,2695,2549,1883,0.9506172839506173,0.8991181657848325,0.6641975308641975
Co60,20.0,2847,2757,2503,1758,0.9683877766069547,0.8791710572532491,0.6174920969441517
Co60,20.0,2795,2746,2498,1831,0.9824686940966011,0.8937388193202147,0.6550983899821109
Co60,20.0,2892,2868,2537,1861,0.991701244813278,0.8772475795297372,0.6434993084370678
Co60,20.0,2956,2859,2516,1772,0.9671853856562923,0.851150202976996,0.5994587280108254
Co60,20.0,2783,2688,2462,1796,0.9658641753503413,0.8846568451311534,0.6453467481135465
Co60,20.0,2745,2724,2605,1802,0.9923497267759562,0.9489981785063752,0.6564663023679417
Co60,20.0,2884,2671,2396,1794,0.9261442441054092,0.8307905686546463,0.6220527045769764
Co60,20.0,2821,2677,2439,1714,0.9489542715349167,0.8645870258773485,0.6075859624246721
Co60,20.0,2924,2791,2521,1808,0.9545143638850889,0.8621751025991792,0.6183310533515732
Co60,20.0,2814,2836,2427,1736,1.007818052594172,0.8624733475479744,0.6169154228855721
Co60,20.0,2920,2790,2411,1834,0.9554794520547946,0.8256849315068493,0.6280821917808219
Co60,20.0,2717,2848,2445,1919,1.048214942951785,0.8998895841001104,0.7062937062937062
Co60,20.0,2851,2661,2508,1794,0.9333567169414241,0.8796913363732024,0.6292528937215013
Co60,20.0,2981,2809,2452,1746,0.9423012411942301,0.8225427708822542,0.5857094934585709
Co60,20.0,2763,2801,2382,1789,1.0137531668476294,0.8621064060803475,0.6474846181686572
Co60,20.0,2862,2859,2529,1897,0.9989517819706499,0.8836477987421384,0.6628232005590496
Co60,20.0,2728,2768,2576,1806,1.0146627565982405,0.9442815249266863,0.6620234604105572
Co60,20.0,2807,2690,2623,1803,0.9583184894905593,0.9344495903099395,0.6423227645172782
Co60,20.0,3031,2727,2449,1769,0.8997030682942924,0.8079841636423623,0.5836357637743319
Co60,20.0,2945,2832,2486,1853,0.9616298811544991,0.8441426146010187,0.6292020373514431
Co60,20.0,2810,2783,2347,1864,0.9903914590747331,0.8352313167259786,0.6633451957295373
Co60,20.0,2696,2833,2549,1946,1.0508160237388724,0.9454747774480712,0.7218100890207715
Co60,20.0,2814,2738,2453,1891,0.9729921819474058,0.8717128642501777,0.671997157071784
Co60,20.0,2995,2710,2409,1954,0.9048414023372288,0.8043405676126878,0.6524207011686144
Co60,20.0,2972,2820,2551,1920,0.9488559892328399,0.8583445491251682,0.6460296096904441
Co60,20.0,2851,2763,2428,1877,0.9691336373202385,0.8516310066643283,0.6583654857944581
Co60,20.0,2995,2703,2516,1899,0.9025041736227045,0.8400667779632721,0.6340567612687813
Co60,20.0,2941,2739,2502,1789,0.9313158789527372,0.8507310438626318,0.6082964977898674
Co60,20.0,2858,2769,2525,1792,0.9688593421973408,0.883484954513646,0.6270118964310707
Co60,20.0,2904,2950,2484,1838,1.015840220385675,0.8553719008264463,0.6329201101928374
Co60,20.0,2704,2776,2403,1851,1.0266272189349113,0.8886834319526628,0.6845414201183432
Co60,20.0,2730,2860,2413,1808,1.0476190476190477,0.8838827838827839,0.6622710622710622
Co60,20.0,2767,2759,2514,1836,0.9971087820744489,0.9085652331044453,0.6635345139139862
Co60,20.0,2866,2830,2541,1857,0.9874389392882066,0.8866015352407537,0.6479413817166783
Co60,20.0,2869,2712,2357,1905,0.9452771000348553,0.8215406064830951,0.6639944231439526
Co60,20.0,2634,2677,2354,1730,1.016324981017464,0.8936977980258163,0.6567957479119211
Co60,20.0,2769,2834,2562,1882,1.0234741784037558,0.9252437703141928,0.6796677500902853
Co60,20.0,2764,2730,2390,1890,0.9876989869753979,0.8646888567293777,0.6837916063675832
Co60,20.0,2790,2799,2394,1920,1.0032258064516129,0.8580645161290322,0.6881720430107527
Co60,20.0,2868,2827,2439,1825,0.9857043235704324,0.850418410041841,0.6363319386331938
Co60,20.0,2799,2746,2404,1817,0.9810646659521257,0.8588781707752768,0.6491604144337263
Co60,20.0,2873,2810,2513,1803,0.9780717020536025,0.8746954403063001,0.627567003132614
Co60,20.0,2738,2692,2400,1900,0.9831994156318481,0.8765522279035792,0.6939371804236669
Co60,20.0,2946,2904,2445,1788,0.9857433808553971,0.829938900203666,0.6069246435845214
Co60,20.0,2785,2766,2462,1919,0.9931777378815081,0.8840215439856374,0.689048473967684
Co60,20.0,2872,2891,2594,1844,1.0066155988857939,0.9032033426183844,0.6420612813370473
Co60,20.0,2955,2707,2507,1777,0.9160744500846024,0.8483925549915398,0.6013536379018612
Co60,20.0,2879,2780,2533,1781,0.9656130600903091,0.8798193817297673,0.618617575547065
Co60,20.0,2922,2857,2494,1777,0.9777549623545517,0.8535249828884326,0.608145106091718
Co60,20.0,2880,2723,2508,1901,0.9454861111111111,0.8708333333333333,0.6600694444444445
Co60,20.0,2772,2711,2309,1815,0.977994227994228,0.8329725829725829,0.6547619047619048
Co60,20.0,2899,2875,2404,1852,0.9917212832011039,0.8292514660227664,0.6388409796481546
Co60,20.0,2841,2753,2447,1899,0.9690249912002816,0.861316437873988,0.6684266103484688
Co60,20.0,3036,2666,2566,1809,0.878129117259552,0.8451910408432147,0.5958498023715415
Co60,20.0,2748,2788,2557,1858,1.014556040756914,0.9304949053857351,0.6761280931586608
Co60,20.0,2575,2807,2510,1788,1.0900970873786409,0.974757281553398,0.694368932038835
Co60,20.0,2906,2740,2599,1755,0.94287680660702,0.8943565037852719,0.6039229181004817
Co60,20.0,2812,2739,2442,1704,0.9740398293029872,0.868421052631579,0.6059743954480796
Co60,20.0,2936,2752,2528,1750,0.9373297002724795,0.8610354223433242,0.5960490463215259
Co60,20.0,2859,2844,2422,1827,0.9947534102833159,0.8471493529206016,0.6390346274921301
Co60,20.0,2920,2779,2504,1798,0.9517123287671233,0.8575342465753425,0.6157534246575342
Co60,20.0,2764,2754,2399,1810,0.9963820549927641,0.86794500723589,0.6548480463096961
Co60,20.0,3014,2781,2467,1838,0.9226940942269409,0.818513603185136,0.6098208360982084
Co60,20.0,2816,2755,2444,1851,0.9783380681818182,0.8678977272727273,0.6573153409090909
Co60,20.0,2897,2875,2516,1795,0.9924059371763894,0.8684846392820159,0.6196064894718675
Co60,20.0,2775,2651,2462,1859,0.9553153153153153,0.8872072072072072,0.66990990990991
Co60,20.0,2801,2929,2461,1844,1.0456979650124956,0.8786147804355587,0.6583363084612638
Co60,20.0,2869,2793,2500,1759,0.9735099337748344,0.8713837574067619,0.6131056117113977
Co60,20.0,2866,2784,2437,1901,0.9713886950453594,0.8503140265177949,0.6632937892533147
Co60,20.0,2798,2770,2541,1751,0.9899928520371694,0.9081486776268763,0.6258041458184418
Co60,20.0,2888,2733,2436,1835,0.9463296398891967,0.8434903047091413,0.635387811634349
Co60,20.0,2866,2804,2620,1774,0.9783670621074668,0.9141660851360781,0.6189811584089323
Co60,20.0,2832,2607,2459,1657,0.9205508474576272,0.8682909604519774,0.5850988700564972
Co60,20.0,2990,2585,2463,1824,0.8645484949832776,0.8237458193979933,0.6100334448160535
Co60,20.0,2751,2861,2588,1882,1.039985459832788,0.940748818611414,0.6841148673209742
Co60,20.0,2734,2710,2412,1827,0.9912216532553035,0.8822238478419897,0.6682516459400146
Co60,20.0,2853,2945,2543,1818,1.0322467577988084,0.8913424465474938,0.637223974763407
Co60,20.0,2828,2864,2484,1843,1.0127298444130128,0.8783592644978784,0.6516973125884017
Co60,20.0,2818,2754,2426,1817,0.9772888573456352,0.8608942512420156,0.6447835344215755
Co60,20.0,2825,2818,2490,1737,0.9975221238938053,0.8814159292035398,0.6148672566371681
Co60,20.0,2938,2657,2474,1764,0.904356705241661,0.8420694349897889,0.6004084411164057
Co60,20.0,2707,2801,2553,1868,1.0347247875877355,0.9431104543775397,0.690062800147765
Co60,20.0,2834,2811,2427,1827,0.9918842625264643,0.8563867325335215,0.6446718419195483
Co60,20.0,2839,2813,2363,1827,0.9908418457203241,0.8323353293413174,0.6435364564987671
Co60,20.0,2762,2762,2318,1778,1.0,0.8392469225199131,0.6437364228819696
Co60,20.0,2799,2890,2540,1818,1.0325116112897463,0.9074669524830297,0.6495176848874598
Co60,20.0,2836,2782,2434,1788,0.9809590973201693,0.8582510578279267,0.6304654442877292
Co60,20.0,2614,2994,2360,1806,1.1453710788064269,0.9028309104820199,0.6908951798010712
Co60,20.0,2914,2753,2452,1780,0.9447494852436513,0.8414550446122169,0.6108442004118051
Co60,20.0,2979,2875,2331,1908,0.9650889560255119,0.7824773413897281,0.6404833836858006
Co60,20.0,2794,2883,2462,1741,1.0318539727988547,0.8811739441660702,0.6231209735146743
Co60,20.0,2897,2781,2537,1807,0.959958577839144,0.875733517431826,0.6237487055574732
Co60,20.0,2921,2741,2455,1785,0.938377268058884,0.8404655939746662,0.6110920917494009
Co60,30.0,1609,1598,1404,1137,0.9931634555624611,0.872591671845867,0.706650093225606
Co60,30.0,1643,1562,1405,1183,0.9506999391357274,0.855143031040779,0.7200243457090688
Co60,30.0,1530,1560,1394,1187,1.0196078431372548,0.9111111111111111,0.7758169934640523
Co60,30.0,1663,1505,1434,1245,0.9049909801563439,0.862297053517739,0.7486470234515935
Co60,30.0,1589,1549,1440,1097,0.974826935179358,0.9062303335431089,0.6903713027061045
Co60,30.0,1604,1591,1353,1133,0.9918952618453866,0.8435162094763092,0.706359102244389
Co60,30.0,1653,1603,1466,1112,0.969751966122202,0.8868723532970357,0.6727162734422263
Co60,30.0,1632,1496,1435,1182,0.9166666666666666,0.8792892156862745,0.7242647058823529
Co60,30.0,1615,1551,1393,1191,0.9603715170278638,0.8625386996904024,0.7374613003095976
Co60,30.0,1562,1713,1411,1133,1.0966709346991037,0.9033290653008963,0.7253521126760564
Co60,30.0,1612,1612,1433,1167,1.0,0.8889578163771712,0.7239454094292804
Co60,30.0,1595,1557,1389,1130,0.9761755485893417,0.870846394984326,0.7084639498432602
Co60,30.0,1606,1552,1505,1169,0.9663760896637609,0.9371108343711083,0.727895392278954
Co60,30.0,1588,1616,1482,1143,1.0176322418136021,0.9332493702770781,0.7197732997481109
Co60,30.0,1605,1591,1387,1137,0.9912772585669782,0.8641744548286604,0.708411214953271
Co60,30.0,1594,1553,1454,1169,0.9742785445420327,0.9121706398996235,0.733375156838143
Co60,30.0,1574,1625,1439,1133,1.0324015247776366,0.9142312579415502,0.7198221092757306
Co60,30.0,1613,1545,1449,1169,0.9578425294482331,0.898326100433974,0.7247365158090514
Co60,30.0,1617,1659,1398,1130,1.025974025974026,0.8645640074211502,0.6988249845392702
Co60,30.0,1609,1554,1416,1152,0.9658172778123058,0.8800497203231821,0.7159726538222498
Co60,30.0,1583,1576,1385,1140,0.9955780164245104,0.8749210360075805,0.7201516108654453
Co60,30.0,1537,1583,1410,1169,1.0299284320104098,0.9173715029277814,0.7605725439167209
Co60,30.0,1631,1545,1436,1147,0.947271612507664,0.8804414469650521,0.7032495401594114
Co60,30.0,1693,1650,1451,1080,0.9746012994683992,0.8570584760779681,0.6379208505611341
Co60,30.0,1689,1713,1466,1145,1.014209591474245,0.8679692125518058,0.6779159265837774
Co60,30.0,1607,1557,1453,1156,0.9688861232109521,0.9041692594897324,0.7193528313627878
Co60,30.0,1597,1589,1438,1121,0.9949906073888541,0.9004383218534753,0.701941139636819
Co60,30.0,1646,1587,1426,1182,0.9641555285540705,0.8663426488456865,0.7181044957472661
Co60,30.0,1567,1595,1423,1093,1.0178685386088067,0.9081046585832802,0.6975111678366305
Co60,30.0,1623,1620,1446,1086,0.9981515711645101,0.8909426987060998,0.6691312384473198
Co60,30.0,1650,1563,1508,1104,0.9472727272727273,0.9139393939393939,0.6690909090909091
Co60,30.0,1620,1511,1366,1162,0.932716049382716,0.8432098765432099,0.717283950617284
Co60,30.0,1624,1524,1421,1125,0.9384236453201971,0.875,0.6927339901477833
Co60,30.0,1594,1638,1426,1055,1.027603513174404,0.8946047678795483,0.6618569636135508
Co60,30.0,1619,1545,1468,1128,0.9542927733168622,0.9067325509573811,0.6967263743051266
Co60,30.0,1631,1531,1417,1167,0.9386879215205396,0.8687921520539547,0.7155119558553035
Co60,30.0,1544,1601,1404,1123,1.0369170984455958,0.9093264248704663,0.7273316062176166
Co60,30.0,1550,1524,1435,1144,0.983225806451613,0.9258064516129032,0.7380645161290322
Co60,30.0,1592,1579,1476,1143,0.9918341708542714,0.9271356783919598,0.717964824120603
Co60,30.0,1645,1556,1399,1127,0.9458966565349544,0.8504559270516717,0.6851063829787234
Co60,30.0,1583,1495,1440,1107,0.9444093493367025,0.9096651926721415,0.6993051168667088
Co60,30.0,1643,1558,1385,1165,0.9482653682288497,0.8429701765063907,0.7090687766281193
Co60,30.0,1682,1539,1415,1135,0.9149821640903686,0.8412604042806183,0.6747919143876338
Co60,30.0,1647,1553,1408,1152,0.9429265330904675,0.8548876745598057,0.6994535519125683
Co60,30.0,1613,1523,1461,1181,0.9442033477991321,0.9057656540607564,0.7321760694358338
Co60,30.0,1661,1485,1475,1137,0.8940397350993378,0.8880192655027093,0.6845273931366647
Co60,30.0,1607,1604,1391,1115,0.9981331673926571,0.865588052271313,0.6938394523957685
Co60,30.0,1632,1483,1460,1185,0.9087009803921569,0.8946078431372549,0.7261029411764706
Co60,30.0,1470,1684,1418,1119,1.145578231292517,0.964625850340136,0.7612244897959184
Co60,30.0,1583,1530,1447,1164,0.9665192672141504,0.914087176247631,0.7353126974099811
Co60,30.0,1669,1571,1360,1126,0.9412822049131216,0.8148591971240263,0.6746554823247454
Co60,30.0,1651,1538,1472,1136,0.931556632344034,0.8915808600847971,0.6880678376741369
Co60,30.0,1633,1585,1445,1098,0.9706062461726883,0.8848744641763625,0.6723821187997551
Co60,30.0,1625,1598,1412,1136,0.9833846153846154,0.8689230769230769,0.699076923076923
Co60,30.0,1528,1622,1409,1152,1.0615183246073299,0.9221204188481675,0.7539267015706806
Co60,30.0,1517,1575,1470,1167,1.038233355306526,0.9690177982860909,0.7692814765985497
Co60,30.0,1616,1563,1379,1178,0.9672029702970297,0.8533415841584159,0.7289603960396039
Co60,30.0,1457,1595,1483,1164,1.0947151681537406,1.0178448867536032,0.7989018531228552
Co60,30.0,1633,1578,1413,1160,0.966319657072872,0.865278628291488,0.7103490508266993
Co60,30.0,1690,1524,1381,1259,0.901775147928994,0.8171597633136095,0.7449704142011835
Co60,30.0,1558,1534,1360,1175,0.9845956354300385,0.8729139922978177,0.7541720154043645
Co60,30.0,1525,1644,1434,1119,1.078032786885246,0.940327868852459,0.7337704918032787
Co60,30.0,1567,1595,1446,1140,1.0178685386088067,0.9227823867262285,0.7275047862156988
Co60,30.0,1735,1557,1387,1178,0.8974063400576369,0.7994236311239193,0.6789625360230548
Co60,30.0,1629,1558,1372,1089,0.956414978514426,0.8422344996930632,0.6685082872928176
Co60,30.0,1603,1633,1501,1127,1.018714909544604,0.9363693075483468,0.7030567685589519
Co60,30.0,1609,1576,1439,1126,0.9794903666873834,0.8943443132380361,0.6998135487880671
Co60,30.0,1520,1670,1474,1163,1.0986842105263157,0.9697368421052631,0.7651315789473684
Co60,30.0,1682,1593,1401,1139,0.9470868014268727,0.832936979785969,0.6771700356718192
Co60,30.0,1592,1587,1451,1154,0.996859296482412,0.9114321608040201,0.7248743718592965
Co60,30.0,1625,1698,1457,1133,1.0449230769230768,0.8966153846153846,0.6972307692307692
Co60,30.0,1642,1549,1376,1112,0.9433617539585871,0.8380024360535931,0.6772228989037758
Co60,30.0,1596,1534,1418,1114,0.9611528822055138,0.8884711779448622,0.6979949874686717
Co60,30.0,1601,1507,1402,1174,0.9412866958151156,0.8757026858213617,0.7332916926920675
Co60,30.0,1611,1582,1445,1166,0.9819987585350713,0.8969584109248914,0.7237740533829919
Co60,30.0,1668,1625,1456,1150,0.9742206235011991,0.8729016786570744,0.6894484412470024
Co60,30.0,1621,1534,1498,1101,0.946329426280074,0.9241209130166563,0.6792103639728563
Co60,30.0,1611,1587,1392,1146,0.9851024208566108,0.8640595903165735,0.7113594040968343
Co60,30.0,1549,1673,1477,1129,1.08005164622337,0.9535183989670756,0.7288573273079406
Co60,30.0,1628,1540,1452,1180,0.9459459459459459,0.8918918918918919,0.7248157248157249
Co60,30.0,1560,1614,1423,1134,1.0346153846153847,0.9121794871794872,0.7269230769230769
Co60,30.0,1648,1596,1484,1091,0.9684466019417476,0.9004854368932039,0.6620145631067961
Co60,30.0,1587,1558,1431,1126,0.9817265280403277,0.9017013232514177,0.7095148078134845
Co60,30.0,1611,1559,1435,1200,0.9677219118559901,0.8907510862818125,0.74487895716946
Co60,30.0,1688,1559,1407,1164,0.9235781990521327,0.8335308056872038,0.6895734597156398
Co60,30.0,1621,1524,1371,1160,0.9401603948180136,0.8457742134484886,0.7156076495990129
Co60,30.0,1588,1622,1448,1166,1.021410579345088,0.9118387909319899,0.7342569269521411
Co60,30.0,1552,1469,1524,1145,0.946520618556701,0.9819587628865979,0.7377577319587629
Co60,30.0,1544,1493,1492,1129,0.9669689119170984,0.966321243523316,0.7312176165803109
Co60,30.0,1557,1541,1468,1145,0.989723827874117,0.9428387925497752,0.7353885677585099
Co60,30.0,1576,1600,1406,1217,1.015228426395939,0.8921319796954315,0.7722081218274112
Co60,30.0,1632,1591,1429,1106,0.9748774509803921,0.8756127450980392,0.6776960784313726
Co60,30.0,1589,1663,1482,1235,1.0465701699181875,0.9326620516047829,0.777218376337319
Co60,30.0,1624,1581,1364,1130,0.9735221674876847,0.8399014778325123,0.6958128078817734
Co60,30.0,1655,1550,1410,1122,0.9365558912386707,0.851963746223565,0.6779456193353475
Co60,30.0,1666,1589,1358,1158,0.9537815126050421,0.8151260504201681,0.695078031212485
Co60,30.0,1566,1498,1424,1137,0.9565772669220945,0.909323116219668,0.7260536398467433
Co60,30.0,1578,1576,1413,1205,0.9987325728770595,0.8954372623574145,0.7636248415716096
Co60,30.0,1644,1593,1515,1169,0.968978102189781,0.9215328467153284,0.7110705596107056
Co60,30.0,1622,1555,1502,1163,0.9586929716399507,0.9260172626387176,0.717016029593095
Co60,30.0,1641,1679,1408,1119,1.0231566118220596,0.8580134064594759,0.6819012797074955
Co60,30.0,1585,1517,1483,1147,0.9570977917981073,0.9356466876971609,0.7236593059936909
Co60,30.0,1598,1511,1356,1162,0.9455569461827285,0.8485607008760951,0.7271589486858573
Co60,30.0,1679,1491,1405,1201,0.8880285884455033,0.8368076235854676,0.7153067301965456
Co60,30.0,1602,1582,1507,1179,0.9875156054931336,0.9406991260923845,0.7359550561797753
Co60,30.0,1511,1479,1441,1116,0.9788219722038385,0.9536730641958967,0.7385837193911317
Co60,30.0,1630,1687,1483,1188,1.0349693251533743,0.9098159509202454,0.7288343558282209
Co60,30.0,1697,1517,1339,1193,0.8939304655274013,0.7890394814378314,0.7030053034767236
Co60,30.0,1669,1650,1406,1122,0.9886159376872379,0.8424206111443978,0.6722588376273217
Co60,30.0,1562,1514,1415,1168,0.969270166453265,0.9058898847631242,0.7477592829705506
Co60,30.0,1682,1575,1385,1156,0.9363852556480381,0.8234244946492271,0.6872770511296076
Co60,30.0,1646,1545,1456,1115,0.9386391251518833,0.8845686512758202,0.6773997569866342
Co60,30.0,1617,1628,1466,1209,1.0068027210884354,0.9066171923314781,0.7476808905380334
Co60,30.0,1504,1548,1472,1105,1.0292553191489362,0.9787234042553191,0.7347074468085106
Co60,30.0,1581,1633,1421,1067,1.0328905755850728,0.898798228969007,0.6748893105629349
Co60,30.0,1557,1644,1417,1109,1.0558766859344895,0.9100834938985228,0.7122671804752729
Co60,30.0,1588,1551,1452,1128,0.9767002518891688,0.9143576826196473,0.7103274559193955
Co60,30.0,1606,1557,1386,1118,0.9694894146948941,0.863013698630137,0.6961394769613948
Co60,30.0,1567,1586,1409,1150,1.0121250797702617,0.8991703892788768,0.7338864071474155
Co60,30.0,1604,1452,1409,1103,0.9052369077306733,0.878428927680798,0.6876558603491272
